Replicate,Population,Cage_Number,Treatment,Day,Mating_status,Sex,Death
5,H3,11,Inoculated,12,Cohabit,F,1
5,H3,11,Inoculated,12,Cohabit,F,1
5,H3,11,Inoculated,12,Cohabit,F,1
5,H3,11,Inoculated,12,Cohabit,F,1
5,H3,11,Inoculated,15,Cohabit,F,1
5,H3,11,Inoculated,15,Cohabit,F,1
5,H3,11,Inoculated,15,Cohabit,F,1
5,H3,11,Inoculated,15,Cohabit,F,1
5,H3,11,Inoculated,17,Cohabit,F,1
5,H3,11,Inoculated,17,Cohabit,F,1
5,H3,11,Inoculated,18,Cohabit,F,1
5,H3,11,Inoculated,19,Cohabit,F,1
5,H3,11,Inoculated,21,Cohabit,F,0
5,H3,11,Inoculated,21,Cohabit,F,0
5,H3,12,Inoculated,6,Cohabit,M,1
5,H3,12,Inoculated,6,Cohabit,M,1
5,H3,12,Inoculated,7,Cohabit,M,1
5,H3,12,Inoculated,7,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,8,Cohabit,M,1
5,H3,12,Inoculated,9,Cohabit,M,1
5,H3,12,Inoculated,9,Cohabit,M,1
5,H3,12,Inoculated,9,Cohabit,M,1
5,H3,12,Inoculated,10,Cohabit,M,1
5,H3,12,Inoculated,10,Cohabit,M,1
5,H3,12,Inoculated,10,Cohabit,M,1
5,H3,12,Inoculated,10,Cohabit,M,1
5,H3,12,Inoculated,11,Cohabit,M,1
5,H3,12,Inoculated,11,Cohabit,M,1
5,H3,12,Inoculated,11,Cohabit,M,1
5,H3,12,Inoculated,11,Cohabit,M,1
5,H3,12,Inoculated,12,Cohabit,M,1
5,H3,12,Inoculated,12,Cohabit,M,1
5,H3,12,Inoculated,13,Cohabit,M,1
5,H3,12,Inoculated,14,Cohabit,M,1
5,H3,12,Inoculated,15,Cohabit,M,1
5,H3,12,Inoculated,16,Cohabit,M,1
5,H3,12,Inoculated,4,Cohabit,F,1
5,H3,12,Inoculated,7,Cohabit,F,1
5,H3,12,Inoculated,7,Cohabit,F,1
5,H3,12,Inoculated,7,Cohabit,F,1
5,H3,12,Inoculated,8,Cohabit,F,1
5,H3,12,Inoculated,8,Cohabit,F,1
5,H3,12,Inoculated,8,Cohabit,F,1
5,H3,12,Inoculated,8,Cohabit,F,1
5,H3,12,Inoculated,9,Cohabit,F,1
5,H3,12,Inoculated,10,Cohabit,F,1
5,H3,12,Inoculated,10,Cohabit,F,1
5,H3,12,Inoculated,10,Cohabit,F,1
5,H3,12,Inoculated,10,Cohabit,F,1
5,H3,12,Inoculated,11,Cohabit,F,1
5,H3,12,Inoculated,11,Cohabit,F,1
5,H3,12,Inoculated,12,Cohabit,F,1
5,H3,12,Inoculated,12,Cohabit,F,1
5,H3,12,Inoculated,13,Cohabit,F,1
5,H3,12,Inoculated,13,Cohabit,F,1
5,H3,12,Inoculated,13,Cohabit,F,1
5,H3,12,Inoculated,13,Cohabit,F,1
5,H3,12,Inoculated,14,Cohabit,F,1
5,H3,12,Inoculated,14,Cohabit,F,1
5,H3,12,Inoculated,15,Cohabit,F,1
5,H3,12,Inoculated,16,Cohabit,F,1
5,H3,12,Inoculated,16,Cohabit,F,1
5,H3,12,Inoculated,16,Cohabit,F,1
5,H3,12,Inoculated,20,Cohabit,F,1
